MAL_ID,Name,Score,Genres,Type,Episodes,Aired,Premiered,Licensors,Studios,Source,Ranked,Popularity
3656,Monochrome Factor,6.99,"Action, Shounen Ai, Supernatural",TV,24,"Apr 8, 2008 to Sep 30, 2008",Spring 2008,0,A.C.G.T.,Manga,3687,2208
3660,Mahou no Idol Pastel Yumi,6.29,"Comedy, Fantasy, Kids, Magic, Shoujo",TV,25,"Mar 7, 1986 to Aug 29, 1986",Spring 1986,0,Studio Pierrot,Original,6960,8743
3661,Joker: Marginal City,5.34,"Action, Sci-Fi, Romance",OVA,1,"Apr 21, 1992",0,0,Studio Sign,Manga,10048,10076
3665,Ginga Eiyuu Densetsu Gaiden (1999),8.08,"Action, Military, Sci-Fi, Space, Drama",OVA,28,"Dec 24, 1999 to Jun 27, 2001",0,Sentai Filmworks,Artland,Novel,440,4068
3667,Strike Witches,7.0,"Action, Ecchi, Magic, Military, Sci-Fi",TV,12,"Jul 4, 2008 to Sep 19, 2008",Summer 2008,Funimation,Gonzo,Original,3650,1019
3668,Telepathy Shoujo Ran,6.64,"Fantasy, School",TV,26,"Jun 21, 2008 to Dec 20, 2008",Summer 2008,0,TMS Entertainment,Novel,5212,5348
3669,Duel Masters Movie 1: Yami no Shiro no Maryuuou,5.8,"Adventure, Kids",Movie,1,"Mar 12, 2005",0,0,0,Original,8825,10181
3670,Kikou Souseiki Mospeada,7.1,"Action, Mecha, Military",TV,25,"Oct 2, 1983 to Mar 25, 1984",Fall 1983,0,"Tatsunoko Production, Studio World",Original,3198,5577
3672,Tottemo! Luckyman,6.88,"Comedy, Super Power, Sci-Fi, Shounen",TV,50,"Apr 6, 1994 to Mar 23, 1995",Spring 1994,0,Studio Pierrot,Manga,4108,9464
3673,Nijuu Mensou no Musume,7.57,"Action, Adventure, Mystery",TV,22,"Apr 13, 2008 to Sep 28, 2008",Spring 2008,0,"Bones, Telecom Animation Film",Manga,1353,2961
3674,Sayonara Zetsubou Sensei Jo: Zetsubou Shoujo Senshuu,7.44,"Comedy, Parody, School",Special,1,"Jan 1, 2008",0,0,Shaft,Manga,1779,4178
3675,Andromeda Stories,5.78,"Action, Drama, Fantasy, Sci-Fi, Space",Special,1,"Aug 22, 1982",0,0,Toei Animation,Manga,8883,9581
3676,Machine Robo: Cronos no Dai Gyakushuu,6.32,"Action, Martial Arts, Mecha, Sci-Fi, Space",TV,47,"Jul 3, 1986 to May 28, 1987",Summer 1986,0,Production Reed,Original,6773,9753
3679,Renketsu Houshiki,6.67,Hentai,OVA,3,"Jan 25, 2008 to Sep 26, 2008",0,0,0,Manga,0,5334
3680,Ai no Katachi: Ecchi na Onnanoko wa Kirai... Desu ka?,6.22,Hentai,OVA,2,"Feb 25, 2008 to Jun 25, 2008",0,0,0,Visual novel,0,6172
3681,Tokyo Requiem,5.8,"Demons, Hentai, Supernatural",OVA,2,"Apr 25, 2005 to Mar 25, 2006",0,0,Studio Jam,Manga,0,8396
3684,Dimension Loop,5.62,Sci-Fi,OVA,1,2001,0,0,Studio 4°C,Original,9352,8156
3685,4-Day Weekend,5.66,Music,Music,1,"Dec 18, 1998",0,0,Studio 4°C,Music,9259,8020
3686,Tokimeki Memorial: Only Love Specials,6.68,"Comedy, School",Special,2,"Sep 21, 2007",0,0,0,Original,5026,6863
3689,Hatsumei Boy Kanipan,6.57,"Sci-Fi, Adventure, Comedy, Mecha",TV,31,"Jul 3, 1998 to Jan 29, 1999",Summer 1998,0,0,Original,5536,11218
3690,Chou Hatsumei Boy Kanipan,6.53,"Adventure, Comedy, Mecha, Romance",TV,21,"Feb 5, 1999 to Jun 25, 1999",Winter 1999,0,0,Original,5743,11064
3691,Watashi to Watashi: Futari no Lotte,6.96,"Slice of Life, Kids, Shoujo",TV,29,"Nov 9, 1991 to Sep 5, 1992",Fall 1991,0,Tokyo Movie Shinsha,Novel,3768,10611
3692,Yes! Precure 5 GoGo!,7.12,"Action, Magic, Fantasy, School, Shoujo",TV,48,"Feb 3, 2008 to Jan 25, 2009",Winter 2008,0,Toei Animation,Original,3113,5492
3695,Spectral Force Chronicle Divergence,5.04,Fantasy,OVA,1,"Jun 22, 2005",0,0,0,Game,10584,11136
3701,Kaiba,8.17,"Adventure, Mystery, Romance, Sci-Fi",TV,12,"Apr 11, 2008 to Jul 25, 2008",Spring 2008,Discotek Media,Madhouse,Original,339,1270
3702,Detroit Metal City,8.14,"Music, Comedy, Seinen",OVA,12,"Aug 8, 2008 to Oct 28, 2008",0,Sentai Filmworks,Studio 4°C,Manga,372,847
3706,Seikoujo: Haitoku no Biden Dorei,5.98,Hentai,OVA,2,"Apr 25, 2006 to Dec 25, 2006",0,0,Studio Jam,Visual novel,0,7546
3707,Soukou Kijo Iris,6.63,Hentai,OVA,4,"Nov 24, 2007 to Sep 27, 2009",0,0,0,Visual novel,0,6437
3710,Hakaba Kitarou,6.9,"Horror, Supernatural",TV,11,"Jan 11, 2008 to Mar 21, 2008",Winter 2008,0,Toei Animation,Manga,4019,4923
3711,After... The Animation,5.75,"Hentai, School",OVA,2,"Aug 25, 2007 to Jan 25, 2008",0,0,0,Visual novel,0,5681
3712,Zero no Tsukaima: Princesses no Rondo,7.4,"Action, Adventure, Harem, Comedy, Magic, Romance, Ecchi, Fantasy, School",TV,12,"Jul 7, 2008 to Sep 22, 2008",Summer 2008,Sentai Filmworks,J.C.Staff,Light novel,1919,360
3713,Jigoku Shoujo Mitsuganae,7.65,"Mystery, Psychological, Supernatural",TV,26,"Oct 4, 2008 to Apr 4, 2009",Fall 2008,Sentai Filmworks,Studio Deen,Original,1161,1553
3723,Koala Boy Kokki,6.23,Comedy,TV,26,"Apr 11, 1984 to Mar 28, 1985",Spring 1984,0,0,Original,7236,11431
3727,Doraemon Movie 01: Nobita no Kyouryuu,7.1,"Adventure, Comedy",Movie,1,"Mar 15, 1980",0,0,Shin-Ei Animation,Manga,3190,6551
3728,True Blue,5.91,Hentai,OVA,2,"Feb 25, 2005 to Mar 25, 2005",0,0,0,Visual novel,0,6416
3729,True Blue: Gaiden,5.7,Hentai,OVA,1,"Dec 23, 2005",0,0,0,Visual novel,0,8065
3731,Itazura na Kiss,7.53,"Comedy, Romance, Shoujo",TV,25,"Apr 5, 2008 to Sep 25, 2008",Spring 2008,Discotek Media,TMS Entertainment,Manga,1483,627
3734,Glass no Kamen: Sen no Kamen wo Motsu Shoujo,6.95,"Drama, Shoujo",OVA,3,"Dec 16, 1998 to Apr 21, 1999",0,0,Tokyo Movie Shinsha,Manga,3800,8810
3735,Ryuuseiki Gakusaver,6.46,"Action, Sci-Fi, Space, Comedy, Parody, Mecha, School",OVA,6,"Aug 21, 1993 to Mar 24, 1994",0,0,Production I.G,Original,6085,10317
3736,Parappa the Rapper,5.97,"Comedy, Fantasy",TV,30,"Apr 14, 2001 to Jan 11, 2002",Spring 2001,0,"J.C.Staff, Production I.G",Game,8329,8110
3737,Usavich,6.96,"Adventure, Comedy",TV,13,2006 to 2007,0,0,Kanaban Graphics,Original,3767,5983
3738,Usavich II,7.11,"Adventure, Comedy",TV,13,"Oct 8, 2007 to Jan 15, 2008",Fall 2007,0,Kanaban Graphics,Original,3180,6821
3744,Crayon Shin-chan Movie 10: Arashi wo Yobu Appare! Sengoku Daikassen,7.33,"Historical, Drama, Romance, Samurai, Seinen",Movie,1,"Apr 20, 2002",0,0,0,Manga,2209,7530
3745,Crayon Shin-chan Movie 02: Buriburi Oukoku no Hihou,6.94,"Action, Adventure, Comedy, Seinen",Movie,1,"Apr 23, 1994",0,0,Shin-Ei Animation,Manga,3839,6355
3747,Inyouchuu The Animation,6.35,"Hentai, Supernatural, School",OVA,2,"Oct 31, 2006 to Dec 26, 2008",0,0,Suzuki Mirano,Visual novel,0,6174
3750,Maria-sama ga Miteru 4th,7.82,"School, Shoujo, Shoujo Ai, Slice of Life",TV,13,"Jan 3, 2009 to Mar 28, 2009",Winter 2009,Nozomi Entertainment,Studio Deen,Light novel,797,3810
3751,Sekai Meisaku Douwa: Mori wa Ikiteiru,6.82,"Fantasy, Kids",Movie,1,"Mar 15, 1980",0,0,Toei Animation,Book,4366,9195
3754,Tongari Boushi no Memole,6.91,"Fantasy, Magic, Shoujo",TV,50,"Mar 3, 1984 to Mar 3, 1985",Spring 1984,0,Toei Animation,Original,3981,8879
3758,Panda no Daibouken,6.17,"Adventure, Kids",Movie,1,"Mar 17, 1973",0,0,Toei Animation,Original,7468,11870
3759,School Days: Valentine Days,5.91,"Comedy, Romance, School",OVA,1,"Jan 17, 2008",0,0,TNK,Visual novel,8497,2373
3760,Grimm Douwa: Kin no Tori,6.75,"Adventure, Fantasy",Movie,1,"Mar 14, 1987",0,0,"Madhouse, Toei Animation",Other,4687,9715
3761,Wanwan Sanjuushi,6.73,"Adventure, Historical",TV,26,"Oct 2, 1981 to Mar 26, 1982",Fall 1981,0,Nippon Animation,Novel,4779,8446
3762,The Borgman: Last Battle,6.05,"Action, Sci-Fi, Demons",OVA,1,"Sep 16, 1989",0,0,Production Reed,Other,8008,10943
3763,Chouon Senshi Borgman: Lovers Rain,5.85,"Action, Sci-Fi, Demons",Movie,1,"Dec 1, 1990",0,0,Production Reed,Other,8681,10865
3765,Pygmalio,6.8,"Adventure, Fantasy, Shoujo",TV,39,"Nov 5, 1990 to Sep 16, 1991",Fall 1990,0,Nippon Animation,Manga,4449,10165
3768,Play Ball,6.13,"Action, Sports, Shounen",TV,13,"Jul 5, 2005 to Sep 27, 2005",Summer 2005,0,Eiken,Manga,7632,11005
3771,"Nee, Chanto Shiyou Yo!",6.99,Hentai,OVA,5,"Nov 25, 2005 to Jul 27, 2007",0,0,Studio 9 MAiami,Visual novel,0,4770
3778,Yuukan Club,5.86,"Mystery, Comedy, School, Shoujo",OVA,2,"Jul 25, 1991 to Dec 14, 1991",0,0,Madhouse,Manga,8669,11186
3782,Kara no Kyoukai 2: Satsujin Kousatsu (Zen),7.84,"Action, Mystery, Supernatural, Romance, Thriller",Movie,1,"Dec 29, 2007",0,Aniplex of America,ufotable,Light novel,760,785
3783,Kara no Kyoukai 3: Tsuukaku Zanryuu,8.07,"Action, Mystery, Supernatural, Drama, Thriller",Movie,1,"Feb 9, 2008",0,Aniplex of America,ufotable,Light novel,452,828
3784,Evangelion: 2.0 You Can (Not) Advance,8.35,"Action, Sci-Fi, Psychological, Drama, Mecha",Movie,1,"Jul 27, 2009",0,Funimation,Khara,Original,184,379
3785,Evangelion: 3.0 You Can (Not) Redo,7.59,"Action, Sci-Fi, Psychological, Drama, Mecha",Movie,1,"Nov 17, 2012",0,Funimation,Khara,Original,1314,531
3786,Evangelion: 3.0+1.0 Thrice Upon a Time,0.0,"Action, Sci-Fi, Psychological, Drama, Mecha",Movie,1,0,0,0,Khara,Original,0,917
3787,The Choujo,5.99,"Comedy, Sci-Fi, Super Power",OVA,1,"Jun 5, 1986",0,0,Studio Pierrot,Manga,8258,7851
3791,Air Gear Special,7.31,"Sports, Shounen",Special,1,"Mar 21, 2007",0,Funimation,Toei Animation,Manga,2294,2450
3793,Dyogrammaton,5.3,Hentai,OVA,2,"Dec 15, 2006 to Feb 23, 2007",0,0,0,Visual novel,0,8303
3795,Hana to Hebi The Animation,5.91,Hentai,OVA,3,"Jul 21, 2006 to Sep 22, 2006",0,Kitty Media,0,Visual novel,0,8335
3801,Yami no Teio: Kyuuketsuki Dracula,3.81,Vampire,Special,1,"Aug 19, 1980",0,0,Toei Animation,Other,11018,7950
3802,Gakuen Nanafushigi,6.19,"Hentai, Supernatural",OVA,2,"Oct 25, 2003 to Feb 25, 2004",0,0,Studio Jam,Manga,0,7659
3805,Kaitou Tenshi Twin Angel,6.0,Magic,OVA,2,"Aug 8, 2008 to Oct 2, 2008",0,0,Nomad,Game,8215,6387
3806,Sasuga no Sarutobi,6.48,"Action, Adventure, Comedy, Sports, Romance, Martial Arts",TV,69,"Oct 17, 1982 to Mar 11, 1984",Fall 1982,0,Tsuchida Productions,Manga,5978,10286
3807,Honoo no Alpenrose: Judy & Randy,6.78,"Historical, Drama, Romance, Shoujo",TV,20,"Apr 8, 1985 to Apr 3, 1986",Spring 1985,0,Tatsunoko Production,Manga,4547,8385
3808,Futari Daka,6.01,"Cars, Sports, Shounen",TV,36,"Sep 20, 1984 to Jul 12, 1985",Fall 1984,0,Kokusai Eigasha,Manga,8184,11391
3811,Hoshi no Oujisama Petit Prince,6.77,Adventure,TV,35,"Jul 4, 1978 to Mar 27, 1979",Summer 1978,Discotek Media,0,Novel,4591,9626
3812,Yume no Hoshi no Button Nose,6.48,"Kids, Adventure",TV,26,"Oct 19, 1985 to Apr 26, 1986",Fall 1985,0,0,Original,6031,11496
3813,Gekkou no Pierce: Yumemi to Gin no Bara no Kishidan,5.91,"Fantasy, Mystery, Romance, Shoujo",OVA,1,"Dec 14, 1991",0,0,Studio Pierrot,Light novel,8502,11491
3816,Idol Fight Suchie-Pai 2,4.31,"Action, Ecchi",OVA,1,"Apr 20, 1996",0,0,Daume,Game,10958,9949
3819,Sasurai no Taiyou,6.51,"Music, Drama",TV,26,"Apr 8, 1971 to Sep 30, 1971",Spring 1971,0,0,Manga,5861,10126
3820,Space Station No.9,5.7,"Sci-Fi, Music, Space",Music,1,"May 1, 2005",0,0,Studio Ghibli,Music,9132,8093
3821,Portable Kuukou,5.59,"Sci-Fi, Music, Space",Music,1,"May 29, 2004",0,0,Studio Ghibli,Music,9455,8305
3826,Zero no Mono,5.43,Hentai,OVA,1,"Oct 21, 2001",0,0,0,Manga,0,8897
3827,Ore wa Teppei,6.52,"Action, Shounen, Sports",TV,28,"Sep 12, 1977 to Mar 27, 1978",Fall 1977,0,Nippon Animation,Manga,5794,10151
3832,Rebirth Moon Divergence,5.0,"Action, Fantasy",OVA,1,"Nov 23, 2005",0,0,0,Game,10619,11710
3833,Issunboushi (OVA),6.1,Hentai,OVA,2,"Jun 8, 2007 to Sep 14, 2007",0,Kitty Media,0,Original,0,8707
3834,Hoshi no Ko Chobin,6.06,"Sci-Fi, Adventure",TV,26,"Apr 5, 1974 to Sep 27, 1974",Spring 1974,0,Studio Zero,Original,7978,12057
3835,Ai no Gakkou Cuore Monogatari,6.58,"Slice of Life, Historical, Drama, School",TV,26,"Apr 3, 1981 to Sep 25, 1981",Spring 1981,0,Nippon Animation,Novel,5457,9041
3836,Meiken Jolie,6.73,"Adventure, Historical",TV,52,"Apr 7, 1981 to Jun 22, 1982",Spring 1981,0,Visual 80,Novel,4776,8748
3840,Crystal Blaze,6.16,"Action, Sci-Fi",TV,12,"Apr 9, 2008 to Jun 25, 2008",Spring 2008,Maiden Japan,0,Original,7519,4128
3841,Chi's Sweet Home,7.7,"Comedy, Slice of Life",TV,104,"Mar 31, 2008 to Sep 25, 2008",Spring 2008,Discotek Media,Madhouse,Manga,1017,2134
3842,Doubutsu Takarajima,6.41,Adventure,Movie,1,"Mar 20, 1971",0,Discotek Media,Toei Animation,Novel,6364,9148
3844,Apache Yakyuugun,0.0,"Action, Sports, School",TV,26,"Oct 6, 1971 to Mar 29, 1972",Fall 1971,0,Toei Animation,Manga,13320,11422
3848,"One Piece Movie 9: Episode of Chopper Plus - Fuyu ni Saku, Kiseki no Sakura",7.51,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",Movie,1,"Mar 1, 2008",0,0,Toei Animation,Manga,1537,2308
3849,The SoulTaker: Tamashii-gari - Komugi Daisakusen,5.88,Comedy,Special,3,2001,0,0,Tatsunoko Production,Original,8597,9305
3853,Crayon Shin-chan Manatsu no Yoru ni Ora Sanjou! Arashi wo Yobu Den-O vs. Shin-O 60-bu Special!!,6.48,"Action, Comedy, Super Power, Seinen",Special,1,"Aug 3, 2007",0,0,0,Manga,5999,9084
3854,Ginga Tetsudou Monogatari: Wasurerareta Toki no Wakusei,6.8,"Drama, Sci-Fi, Space",OVA,4,"Dec 30, 2006 to Mar 24, 2007",0,Discotek Media,Planet,Original,4447,8746
3858,Konchuu Monogatari Minashigo Hutch,6.42,"Adventure, Comedy, Drama",TV,91,"Apr 7, 1970 to Dec 28, 1971",Spring 1970,Saban Entertainment,Tatsunoko Production,Original,6318,8528
3859,Top Secret: The Revelation,7.32,"Sci-Fi, Mystery, Police, Psychological, Shoujo",TV,26,"Apr 9, 2008 to Oct 1, 2008",Spring 2008,0,Madhouse,Manga,2275,3980
3861,Shaman King Specials,7.29,"Action, Comedy, Supernatural, Shounen",Special,5,"Jan 2, 2002 to Jul 24, 2003",0,0,"Nippon Animation, Xebec",Manga,2376,3895
3863,Sweet Valerian Specials,5.83,"Comedy, Magic, Shoujo",Special,8,"Jun 22, 2005 to Sep 28, 2005",0,0,Madhouse,Original,8742,10811
3873,Honey Honey no Suteki na Bouken,6.24,"Adventure, Historical, Shoujo",TV,29,"Oct 7, 1981 to May 1, 1982",Fall 1981,0,0,Manga,7156,10905
3874,Ashita e Free Kick,6.46,Sports,TV,52,"Apr 14, 1992 to Apr 24, 1993",Spring 1992,0,Production Reed,Original,6086,9221
3876,Maeterlinck no Aoi Tori: Tyltyl Mytyl no Bouken Ryokou,6.28,"Adventure, Fantasy",TV,26,"Jan 9, 1980 to Jul 9, 1980",Winter 1980,0,Toei Animation,Other,6992,11193
3877,Sasurai no Shoujo Nell,6.26,"Adventure, Historical, Shoujo",TV,26,"Oct 25, 1979 to Apr 24, 1980",Fall 1979,0,DAX Production,Novel,7081,10373
3879,Paris no Isabelle,5.73,"Historical, Drama",TV,13,"Apr 19, 1979 to Jul 12, 1979",Spring 1979,0,DAX Production,Original,9059,10957
3883,YU-NO,5.0,"Sci-Fi, Hentai",OVA,4,"Oct 23, 1998 to Sep 24, 1999",0,0,0,Visual novel,0,7806
3884,Maze☆Bakunetsu Jikuu: Hot Springs,6.2,"Action, Comedy, Ecchi, Fantasy",Special,1,1998,0,0,0,Manga,7341,10466
3886,Super Mario Brothers: Peach-hime Kyuushutsu Daisakusen!,5.63,"Adventure, Comedy, Shounen",Movie,1,"Jul 20, 1986",0,0,0,Game,9351,7186
3887,Ookiku Furikabutte: Kihon no Kihon,7.27,"Sports, Drama, Seinen",Special,1,"Feb 27, 2008",0,Funimation,A-1 Pictures,Manga,2456,4651
3888,Toumei Ningen (OVA),6.6,Hentai,OVA,2,"Feb 10, 2006 to May 12, 2006",0,0,0,Original,0,5413
3889,Junk Boy,5.98,"Comedy, Romance, Ecchi",OVA,1,"Dec 16, 1987",0,Manga Entertainment,Madhouse,Manga,8300,5866
3896,Inbo,6.08,Hentai,OVA,3,"Jul 29, 2005 to Nov 18, 2005",0,Kitty Media,0,Original,0,6696
3900,Ougon Bat,6.33,"Action, Sci-Fi, Super Power",TV,52,"Apr 1, 1967 to Mar 23, 1968",Spring 1967,0,"Dai-Ichi Douga, Dongyang Animation",Novel,6697,9641
3901,Baccano! Specials,8.15,"Action, Comedy, Historical, Mystery, Supernatural",Special,3,"Feb 27, 2008 to May 28, 2008",0,"Funimation, Aniplex of America",Brain's Base,Light novel,355,969
3902,Spotlight,5.53,"Music, Hentai",OVA,2,"Feb 8, 2002 to Apr 26, 2002",0,Critical Mass Video,0,Visual novel,0,9732
3906,H. P. Lovecraft's The Dunwich Horror and Other Stories,6.11,Horror,OVA,1,"Aug 28, 2007",0,0,Toei Animation,Novel,7753,7999
3907,Ginga Sengoku Gunyuuden Rai,7.94,"Sci-Fi, Adventure, Space, Romance, Shounen",TV,52,"Apr 8, 1994 to Mar 31, 1995",Spring 1994,Enoki Films,E&G Films,Manga,622,4637
3909,Bikkuriman,0.0,"Comedy, Fantasy",TV,75,"Oct 11, 1987 to Apr 2, 1989",Fall 1987,0,Toei Animation,Other,13438,11850
3910,Kyuukyoku no Sex Adventure Kamasutra,4.81,"Action, Comedy, Romance, Hentai, Supernatural",OVA,1,"Apr 24, 1992",0,0,animate Film,Manga,0,9622
3911,Shuukaku no Yoru,5.98,Hentai,OVA,2,"May 25, 2002 to Nov 25, 2002",0,"NuTech Digital, Adult Source Media",Triple X,Original,0,8239
3914,1001 Nights,6.3,"Demons, Fantasy, Romance, Seinen",Movie,1,"Apr 24, 1999",0,0,0,Other,6871,4918
3915,Time Bokan,6.52,"Adventure, Comedy, Mecha",TV,61,"Oct 4, 1975 to Dec 25, 1976",Fall 1975,0,Tatsunoko Production,Original,5817,9077
3916,Magical Witch Academy: Boku to Sensei no Magical Lesson The Animation,6.29,Hentai,OVA,2,"Jun 22, 2007 to Aug 24, 2007",0,0,0,Visual novel,0,6590
3917,Hitozuma Cosplay Kissa 2: Hitozuma LoveLove - Cosplay OVA,6.45,Hentai,OVA,2,"Aug 24, 2007 to Nov 22, 2007",0,0,0,Visual novel,0,8043
3918,Resort Boin,7.31,Hentai,OVA,3,"Dec 25, 2007 to Apr 25, 2009",0,0,Studio Eromatick,Visual novel,0,3531
3919,Shimaizuma: Shimaizuma 3 The Animation,6.82,Hentai,OVA,2,"Sep 25, 2007 to Nov 25, 2007",0,Media Blasters,Studio Jam,Visual novel,0,6773
3920,Mahou Senshi Sweet Knights: Heroine Ryoujoku Shirei,5.74,Hentai,OVA,2,"Apr 23, 2004 to Aug 27, 2004",0,0,0,Visual novel,0,9611
3921,Kamyla,5.71,"Hentai, Police",OVA,3,"Apr 18, 2002 to Sep 18, 2002",0,0,0,Manga,0,9073
3923,Kamen Rider Den-O: Imagin Anime,6.58,"Action, Adventure, Comedy, Super Power, Kids",OVA,10,"Apr 25, 2008",0,0,0,Other,5483,10246
3927,Mobile Suit Gundam 00 Second Season,8.11,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,25,"Oct 5, 2008 to Mar 29, 2009",Fall 2008,Bandai Entertainment,Sunrise,Original,403,1167
3929,Ugokie Kori no Tatehiki,5.71,"Comedy, Supernatural",Movie,1,"Dec 31, 1933",0,0,0,Original,9123,10319
3930,Issunboushi no Shusse,4.66,Supernatural,Movie,1,1929,0,0,0,Original,10864,10200
3931,Initial D Battle Stage 2,7.65,"Action, Cars, Sports, Drama, Seinen",OVA,1,"May 30, 2007",0,0,A.C.G.T.,Manga,1159,3465
3932,Magnerobo Ga-Keen,6.25,"Action, Mecha, Sci-Fi",TV,39,"Sep 5, 1976 to Jun 26, 1977",Fall 1976,0,Toei Animation,Original,7137,10733
3935,Karakuri Kiden: Hiwou Senki,6.48,"Action, Adventure, Mecha, Historical",TV,26,"Oct 24, 2000 to May 1, 2001",Fall 2000,Bandai Entertainment,Bones,Original,5989,9821
3936,Personal Computer Travel Tanteidan,6.12,"Kids, Adventure, Historical, Sci-Fi",TV,26,"Apr 4, 1983 to Sep 26, 1983",Spring 1983,0,Tatsunoko Production,Original,7711,10632
3937,Takoyaki Mant-Man,0.0,"Comedy, Sci-Fi",TV,77,"Apr 4, 1998 to Sep 5, 1999",Spring 1998,0,Studio Pierrot,Picture book,12358,13179
3939,Kafun Shoujo Chuuihou! The Animation,7.11,Hentai,OVA,4,"Mar 28, 2008 to Jun 29, 2012",0,0,T-Rex,Manga,0,4650
3940,Oshiete Re: Maid,6.64,Hentai,OVA,2,"Oct 25, 2007 to Feb 25, 2008",0,0,Milky Animation Label,Visual novel,0,6309
3941,Rensa Byoutou,6.85,Hentai,OVA,2,"Jun 25, 2007 to Sep 25, 2007",0,0,Anime Antenna Iinkai,Visual novel,0,6906
3944,Dokidoki Oyako Lesson: Oshiete H na Obenkyou,6.64,Hentai,OVA,2,"Apr 25, 2007 to Jun 25, 2007",0,0,0,Visual novel,0,5403
3945,Kakyuusei 2: Sketchbook,6.0,Hentai,OVA,2,"May 25, 2007 to Jun 22, 2007",0,0,0,Visual novel,0,9083
3946,Jarinko Chie,7.05,"Slice of Life, Comedy, Drama, Seinen",Movie,1,"Apr 11, 1981",0,0,Tokyo Movie Shinsha,Manga,3466,7694
3947,Jarinko Chie (TV),6.29,"Slice of Life, Comedy, Drama, Seinen",TV,64,"Oct 3, 1981 to Mar 25, 1983",Fall 1981,0,Tokyo Movie Shinsha,Manga,6951,10944
3948,Mahou Sensei Negima!: Introduction Film,6.66,"Action, Harem, Comedy, Supernatural, Romance, Ecchi",OVA,3,"Aug 25, 2004 to Mar 24, 2005",0,0,Xebec,Manga,5083,4838
3954,Tales of Symphonia The Animation: Kratos-sensei no Private Lesson,6.73,"Comedy, School",Special,1,"Jun 8, 2007",0,0,ufotable,Game,4742,5391
3958,Kannagi,7.32,"Comedy, School, Shounen, Supernatural",TV,13,"Oct 4, 2008 to Dec 27, 2008",Fall 2008,Bandai Entertainment,"A-1 Pictures, Ordet",Manga,2265,1076
3962,Chocolate Underground,6.15,"Adventure, Comedy, Kids",ONA,13,"Jun 12, 2008 to Sep 4, 2008",0,0,"Production I.G, Trans Arts",Novel,7544,4619
3965,Nodame Cantabile: Nodame to Chiaki no Umi Monogatari,7.39,"Comedy, Josei, Romance, Slice of Life",Special,1,"Feb 16, 2008",0,0,J.C.Staff,Manga,1924,3224
3968,Dragoon,5.78,"Adventure, Fantasy",OVA,3,"Jul 25, 1997 to Nov 28, 1997",0,ADV Films,0,Game,8909,9589
3970,Sentakuya Shin-chan,6.95,Hentai,OVA,2,"Feb 25, 2007 to May 25, 2007",0,Kitty Media,0,Visual novel,0,5107
3972,Yu☆Gi☆Oh! 5D's,7.42,"Action, Game, Shounen",TV,154,"Apr 2, 2008 to Mar 30, 2011",Spring 2008,4Kids Entertainment,Gallop,Manga,1852,1368
3974,Tetsuwan Birdy Decode,7.46,"Action, Sci-Fi, Comedy",TV,13,"Jul 5, 2008 to Sep 27, 2008",Summer 2008,Funimation,A-1 Pictures,Manga,1701,1656
3975,Uchi no 3 Shimai,0.0,"Slice of Life, Comedy",TV,102,"Apr 8, 2008 to Mar 30, 2010",Spring 2008,0,"Toei Animation, Daewon Media",Other,12641,12088
3976,Mamahaha,5.61,"Drama, Hentai, Romance",OVA,2,"Feb 11, 2005 to May 13, 2005",0,Media Blasters,0,Original,0,7606
3989,Suna no Bara: Yuki no Mokushiroku,6.27,Action,OVA,1,"Apr 25, 1993",0,0,J.C.Staff,Manga,7016,8765
3990,Kumo to Tulip,5.73,Adventure,Movie,1,"Apr 15, 1943",0,Funimation,Shochiku Animation Institute,Picture book,9064,9166
3991,Mahou Shoujo-tai Arusu the Adventure,6.77,"Adventure, Comedy, Fantasy, Magic",OVA,6,"Nov 22, 2007",0,0,Studio 4°C,Original,4600,6716
3992,Himekishi Lilia,6.8,"Hentai, Horror, Demons, Supernatural, Magic, Fantasy",OVA,6,"Jun 2, 2006 to Jul 30, 2010",0,0,0,Visual novel,0,4973
3995,Tokubetsu Byoutou,6.41,Hentai,OVA,2,"Oct 25, 2007 to Mar 25, 2008",0,0,0,Visual novel,0,6761
3998,Tokumu Sousakan Rei & Fuko,6.23,"Hentai, Horror, Supernatural",OVA,4,"Oct 10, 2006 to Feb 29, 2008",0,0,0,Visual novel,0,7998
3999,Dorei Maid Princess,6.56,"Hentai, Fantasy",OVA,4,"May 26, 2007 to May 1, 2009",0,0,0,Visual novel,0,6393
4000,Canary wa Kago no Naka,6.12,Hentai,OVA,2,"Oct 25, 2003 to Jan 25, 2004",0,0,Studio Jam,Manga,0,8962
4003,Dream Hunter Rem,6.14,"Mystery, Magic, Ecchi",OVA,4,"Dec 15, 1985 to Feb 25, 1987",0,0,Anime R,Original,7607,6397
4004,Inda no Himekishi Janne,6.33,"Hentai, Horror, Fantasy",OVA,2,"Jan 26, 2006 to Apr 27, 2007",0,0,0,Visual novel,0,6017
4009,Heisa Byoutou,5.88,Hentai,OVA,2,"Jul 6, 2001 to Oct 5, 2001",0,0,0,Original,0,8774
4010,Alignment You! You! The Animation,6.77,"Hentai, Demons, Supernatural, School",OVA,2,"Feb 29, 2008 to May 23, 2008",0,0,T-Rex,Manga,0,4659
